symbol,series,date1,prev_close,open,high,low,last_price,close,average_pr,tottrades,turnover,numtrades,delivery,volume,action,avgaction,avgdel,date,lottery
"SUNPHARMA"," EQ"," 07-Feb-2022"," 893.95"," 901.45"," 901.45"," 879.70"," 886.10"," 887.05"," 888.64"," 3494623"," 31054.66"," 75880"," 1953858"," 55.91",46,43,49.24,02/07/2022,T
"SUNPHARMA"," EQ"," 04-Feb-2022"," 883.55"," 882.90"," 902.85"," 881.35"," 893.45"," 893.95"," 892.88"," 4222492"," 37701.71"," 112529"," 2055095"," 48.67",38,43,49.19,02/04/2022,F
"SUNPHARMA"," EQ"," 03-Feb-2022"," 890.65"," 889.35"," 891.20"," 880.45"," 883.00"," 883.55"," 885.96"," 2292825"," 20313.43"," 115997"," 1270397"," 55.41",20,43,49.20,02/03/2022,F
"SUNPHARMA"," EQ"," 02-Feb-2022"," 891.75"," 890.00"," 898.45"," 882.00"," 890.00"," 890.65"," 888.89"," 4404741"," 39153.51"," 102986"," 1681106"," 38.17",43,43,48.66,02/02/2022,F
"SUNPHARMA"," EQ"," 01-Feb-2022"," 834.50"," 847.40"," 895.00"," 839.85"," 891.90"," 891.75"," 876.90"," 12337459"," 108187.50"," 237350"," 3238150"," 26.25",52,43,48.72,02/01/2022,F
"SUNPHARMA"," EQ"," 31-Jan-2022"," 827.35"," 830.10"," 849.75"," 820.05"," 834.00"," 834.50"," 836.27"," 8041517"," 67249.13"," 158475"," 2580859"," 32.09",51,43,48.61,01/31/2022,F
"SUNPHARMA"," EQ"," 28-Jan-2022"," 812.10"," 816.00"," 842.90"," 812.10"," 829.45"," 827.35"," 832.10"," 5073701"," 42218.04"," 100008"," 2880720"," 56.78",51,43,48.65,01/28/2022,T
"SUNPHARMA"," EQ"," 27-Jan-2022"," 808.05"," 802.00"," 817.40"," 791.30"," 810.20"," 812.10"," 806.32"," 3593525"," 28975.17"," 83443"," 1938681"," 53.95",43,43,48.46,01/27/2022,F
"SUNPHARMA"," EQ"," 25-Jan-2022"," 800.85"," 791.00"," 811.70"," 784.80"," 807.95"," 808.05"," 801.21"," 3779497"," 30281.75"," 82895"," 1985699"," 52.54",46,43,47.88,01/25/2022,T
"SUNPHARMA"," EQ"," 24-Jan-2022"," 808.75"," 804.00"," 825.00"," 791.60"," 797.00"," 800.85"," 807.78"," 5300160"," 42813.53"," 97932"," 2331986"," 44.00",54,43,47.59,01/24/2022,F
"SUNPHARMA"," EQ"," 21-Jan-2022"," 820.00"," 816.50"," 819.70"," 801.10"," 808.70"," 808.75"," 809.92"," 3218477"," 26067.12"," 78209"," 1607519"," 49.95",41,42,47.47,01/21/2022,F
"SUNPHARMA"," EQ"," 20-Jan-2022"," 838.50"," 839.30"," 842.75"," 815.65"," 821.90"," 820.00"," 823.79"," 2886894"," 23781.88"," 78385"," 1691319"," 58.59",37,42,47.05,01/20/2022,F
"SUNPHARMA"," EQ"," 19-Jan-2022"," 846.70"," 848.00"," 848.00"," 834.00"," 836.90"," 838.50"," 839.64"," 1677779"," 14087.26"," 62609"," 801215"," 47.75",27,42,46.81,01/19/2022,F
"SUNPHARMA"," EQ"," 18-Jan-2022"," 853.20"," 855.00"," 867.20"," 845.00"," 848.00"," 846.70"," 855.61"," 3354708"," 28703.19"," 95446"," 904634"," 26.97",35,43,46.79,01/18/2022,F
"SUNPHARMA"," EQ"," 17-Jan-2022"," 859.75"," 859.75"," 863.40"," 850.50"," 854.60"," 853.20"," 855.92"," 1750754"," 14985.09"," 86621"," 804906"," 45.97",20,42,47.34,01/17/2022,F
"SUNPHARMA"," EQ"," 14-Jan-2022"," 865.50"," 865.50"," 868.90"," 856.80"," 857.50"," 859.75"," 861.65"," 2351963"," 20265.77"," 59348"," 1288419"," 54.78",40,43,47.44,01/14/2022,F
"SUNPHARMA"," EQ"," 13-Jan-2022"," 836.20"," 836.20"," 871.00"," 834.25"," 866.05"," 865.50"," 862.01"," 7395140"," 63746.76"," 150758"," 3057636"," 41.35",49,43,47.32,01/13/2022,F
"SUNPHARMA"," EQ"," 12-Jan-2022"," 832.40"," 845.00"," 845.00"," 827.50"," 835.90"," 836.20"," 833.47"," 3953446"," 32950.70"," 97409"," 1929394"," 48.80",41,42,47.33,01/12/2022,F
"SUNPHARMA"," EQ"," 11-Jan-2022"," 826.70"," 830.90"," 841.50"," 828.30"," 831.65"," 832.40"," 834.04"," 4950526"," 41289.19"," 111341"," 2432934"," 49.14",44,43,47.41,01/11/2022,T
"SUNPHARMA"," EQ"," 10-Jan-2022"," 828.95"," 832.10"," 835.00"," 817.55"," 825.10"," 826.70"," 828.20"," 4837873"," 40067.10"," 108775"," 2623791"," 54.23",44,43,47.30,01/10/2022,T
"SUNPHARMA"," EQ"," 07-Jan-2022"," 829.60"," 829.60"," 836.00"," 825.20"," 829.60"," 828.95"," 829.81"," 1475374"," 12242.87"," 62154"," 736076"," 49.89",24,43,47.25,01/07/2022,F
"SUNPHARMA"," EQ"," 06-Jan-2022"," 835.10"," 837.80"," 844.90"," 822.00"," 829.85"," 829.60"," 831.24"," 2423850"," 20147.90"," 59719"," 778886"," 32.13",41,43,47.14,01/06/2022,F
"SUNPHARMA"," EQ"," 05-Jan-2022"," 837.70"," 840.00"," 844.55"," 830.65"," 837.15"," 835.10"," 836.77"," 2436343"," 20386.54"," 56965"," 951652"," 39.06",43,43,47.39,01/05/2022,F
"SUNPHARMA"," EQ"," 04-Jan-2022"," 848.95"," 852.50"," 854.00"," 832.40"," 838.90"," 837.70"," 839.72"," 3027262"," 25420.41"," 61168"," 1677236"," 55.40",49,43,47.49,01/04/2022,T
"SUNPHARMA"," EQ"," 03-Jan-2022"," 845.70"," 845.00"," 860.05"," 840.90"," 850.15"," 848.95"," 849.02"," 3726756"," 31640.93"," 80445"," 1917664"," 51.46",46,43,47.32,01/03/2022,T
"SUNPHARMA"," EQ"," 31-Dec-2021"," 834.45"," 834.45"," 850.95"," 834.00"," 845.00"," 845.70"," 843.81"," 3346523"," 28238.30"," 96578"," 1459981"," 43.63",35,43,47.11,12/31/2021,F
"SUNPHARMA"," EQ"," 30-Dec-2021"," 838.80"," 836.65"," 841.95"," 827.35"," 833.85"," 834.45"," 836.21"," 5179861"," 43314.29"," 105960"," 2646308"," 51.09",49,43,46.88,12/30/2021,T
"SUNPHARMA"," EQ"," 29-Dec-2021"," 815.10"," 822.50"," 843.65"," 816.50"," 834.10"," 838.80"," 831.25"," 8748856"," 72724.61"," 174800"," 3448651"," 39.42",50,43,46.62,12/29/2021,F
"SUNPHARMA"," EQ"," 28-Dec-2021"," 794.10"," 796.00"," 819.90"," 794.20"," 818.60"," 815.10"," 805.95"," 5477769"," 44148.24"," 111484"," 3079069"," 56.21",49,44,46.63,12/28/2021,T
"SUNPHARMA"," EQ"," 27-Dec-2021"," 785.40"," 784.00"," 796.60"," 781.15"," 794.05"," 794.10"," 792.82"," 3598487"," 28529.35"," 66556"," 1998158"," 55.53",54,44,46.74,12/27/2021,T
"SUNPHARMA"," EQ"," 24-Dec-2021"," 792.45"," 793.40"," 794.80"," 777.60"," 785.60"," 785.40"," 784.53"," 3076272"," 24134.24"," 59858"," 2024523"," 65.81",51,44,46.98,12/24/2021,T
"SUNPHARMA"," EQ"," 23-Dec-2021"," 797.50"," 801.85"," 803.95"," 790.00"," 791.25"," 792.45"," 796.98"," 4277384"," 34089.76"," 60920"," 2736352"," 63.97",70,44,46.61,12/23/2021,T
"SUNPHARMA"," EQ"," 22-Dec-2021"," 778.55"," 785.00"," 801.00"," 777.50"," 796.75"," 797.50"," 792.16"," 5871235"," 46509.39"," 105119"," 3114909"," 53.05",56,43,46.31,12/22/2021,T
"SUNPHARMA"," EQ"," 21-Dec-2021"," 763.95"," 764.05"," 783.95"," 764.05"," 780.10"," 778.55"," 778.57"," 5599344"," 43594.90"," 108955"," 3518729"," 62.84",51,43,46.26,12/21/2021,T
"SUNPHARMA"," EQ"," 20-Dec-2021"," 768.95"," 768.00"," 774.70"," 753.05"," 760.85"," 763.95"," 763.87"," 7474026"," 57091.85"," 133535"," 4036384"," 54.01",56,42,46.00,12/20/2021,T
"SUNPHARMA"," EQ"," 17-Dec-2021"," 764.45"," 762.00"," 772.35"," 753.50"," 770.00"," 768.95"," 764.94"," 7171030"," 54853.73"," 107133"," 5160297"," 71.96",67,42,45.93,12/17/2021,T
"SUNPHARMA"," EQ"," 16-Dec-2021"," 775.10"," 786.50"," 786.50"," 760.00"," 764.00"," 764.45"," 766.07"," 6186549"," 47393.37"," 112631"," 3154903"," 51.00",55,42,45.81,12/16/2021,T
"SUNPHARMA"," EQ"," 15-Dec-2021"," 756.05"," 752.50"," 778.85"," 745.30"," 777.00"," 775.10"," 762.41"," 6231786"," 47511.84"," 117627"," 2947809"," 47.30",53,41,45.81,12/15/2021,T
"SUNPHARMA"," EQ"," 14-Dec-2021"," 762.60"," 757.25"," 768.75"," 753.60"," 755.65"," 756.05"," 759.86"," 3224172"," 24499.35"," 66465"," 1847507"," 57.30",49,41,45.79,12/14/2021,T
"SUNPHARMA"," EQ"," 13-Dec-2021"," 761.35"," 763.85"," 773.35"," 759.00"," 763.00"," 762.60"," 765.59"," 2491218"," 19072.45"," 100865"," 1318714"," 52.93",25,41,45.42,12/13/2021,F
"SUNPHARMA"," EQ"," 10-Dec-2021"," 759.75"," 754.20"," 775.00"," 754.20"," 760.50"," 761.35"," 767.16"," 2950388"," 22634.09"," 65950"," 1368536"," 46.38",45,41,45.43,12/10/2021,T
"SUNPHARMA"," EQ"," 09-Dec-2021"," 757.55"," 758.20"," 766.80"," 756.15"," 759.35"," 759.75"," 760.66"," 2604449"," 19811.06"," 54138"," 1393955"," 53.52",48,41,45.41,12/09/2021,T
"SUNPHARMA"," EQ"," 08-Dec-2021"," 743.70"," 750.20"," 763.50"," 747.35"," 761.60"," 757.55"," 755.37"," 2530785"," 19116.90"," 52091"," 1001471"," 39.57",49,41,45.31,12/08/2021,F
"SUNPHARMA"," EQ"," 07-Dec-2021"," 737.15"," 741.10"," 751.00"," 735.00"," 750.00"," 743.70"," 742.48"," 2583462"," 19181.62"," 71376"," 1263413"," 48.90",36,41,45.38,12/07/2021,F
"SUNPHARMA"," EQ"," 06-Dec-2021"," 751.80"," 751.20"," 752.55"," 733.70"," 741.00"," 737.15"," 744.29"," 2577704"," 19185.50"," 56417"," 1490576"," 57.83",46,41,45.39,12/06/2021,T
"SUNPHARMA"," EQ"," 03-Dec-2021"," 766.25"," 771.90"," 771.90"," 748.90"," 753.00"," 751.80"," 754.66"," 3135454"," 23661.98"," 108383"," 1558526"," 49.71",29,42,45.41,12/03/2021,F
"SUNPHARMA"," EQ"," 02-Dec-2021"," 745.35"," 753.00"," 770.75"," 746.10"," 770.20"," 766.25"," 763.20"," 4896650"," 37371.11"," 120358"," 2033664"," 41.53",41,42,45.41,12/02/2021,F
"SUNPHARMA"," EQ"," 01-Dec-2021"," 753.60"," 756.75"," 763.25"," 740.35"," 747.50"," 745.35"," 748.26"," 3687799"," 27594.22"," 123777"," 1871322"," 50.74",30,42,45.51,12/01/2021,F
"SUNPHARMA"," EQ"," 30-Nov-2021"," 751.05"," 751.00"," 761.65"," 746.05"," 751.60"," 753.60"," 754.00"," 5505266"," 41509.87"," 147025"," 2964183"," 53.84",37,42,45.31,11/30/2021,F
"SUNPHARMA"," EQ"," 29-Nov-2021"," 767.30"," 773.00"," 775.00"," 749.05"," 749.40"," 751.05"," 758.52"," 4664270"," 35379.61"," 113256"," 2102753"," 45.08",41,43,45.43,11/29/2021,F
"SUNPHARMA"," EQ"," 26-Nov-2021"," 782.90"," 775.00"," 798.90"," 762.00"," 767.25"," 767.30"," 780.56"," 5432649"," 42405.13"," 147268"," 2157800"," 39.72",37,44,45.26,11/26/2021,F
"SUNPHARMA"," EQ"," 25-Nov-2021"," 778.95"," 775.60"," 787.25"," 774.35"," 781.25"," 782.90"," 780.74"," 1861259"," 14531.63"," 49262"," 918102"," 49.33",38,44,44.90,11/25/2021,F
"SUNPHARMA"," EQ"," 24-Nov-2021"," 785.20"," 783.50"," 796.95"," 775.55"," 775.80"," 778.95"," 784.52"," 2404041"," 18860.10"," 97415"," 1194931"," 49.71",25,44,44.68,11/24/2021,F
"SUNPHARMA"," EQ"," 23-Nov-2021"," 770.75"," 770.00"," 791.75"," 761.55"," 786.20"," 785.20"," 779.53"," 2739763"," 21357.39"," 60926"," 1377149"," 50.27",45,44,44.34,11/23/2021,T
"SUNPHARMA"," EQ"," 22-Nov-2021"," 790.65"," 791.85"," 794.00"," 765.05"," 771.00"," 770.75"," 778.27"," 2894426"," 22526.44"," 78105"," 1402933"," 48.47",37,45,43.94,11/22/2021,F
"SUNPHARMA"," EQ"," 18-Nov-2021"," 791.35"," 790.00"," 794.35"," 780.10"," 788.50"," 790.65"," 786.39"," 3177648"," 24988.86"," 78444"," 1808767"," 56.92",41,45,43.65,11/18/2021,F
"SUNPHARMA"," EQ"," 17-Nov-2021"," 798.45"," 800.00"," 805.00"," 787.40"," 789.30"," 791.35"," 795.16"," 1662900"," 13222.64"," 55001"," 776284"," 46.68",30,45,43.44,11/17/2021,F
"SUNPHARMA"," EQ"," 16-Nov-2021"," 810.70"," 812.30"," 817.45"," 795.65"," 798.00"," 798.45"," 804.39"," 1512946"," 12170.01"," 52509"," 816143"," 53.94",29,46,43.52,11/16/2021,F
"SUNPHARMA"," EQ"," 15-Nov-2021"," 806.50"," 808.30"," 819.65"," 806.65"," 809.65"," 810.70"," 812.46"," 2109222"," 17136.66"," 52492"," 925482"," 43.88",40,46,43.33,11/15/2021,F
"SUNPHARMA"," EQ"," 12-Nov-2021"," 794.85"," 803.95"," 808.55"," 796.10"," 808.20"," 806.50"," 802.40"," 2076523"," 16662.08"," 50411"," 957933"," 46.13",41,46,43.16,11/12/2021,F
"SUNPHARMA"," EQ"," 11-Nov-2021"," 811.10"," 808.95"," 810.45"," 792.10"," 796.00"," 794.85"," 799.73"," 2107377"," 16853.32"," 53921"," 1065522"," 50.56",39,46,42.91,11/11/2021,F
"SUNPHARMA"," EQ"," 10-Nov-2021"," 801.35"," 799.75"," 815.00"," 797.00"," 807.50"," 811.10"," 809.18"," 2900645"," 23471.30"," 62073"," 1226771"," 42.29",47,46,42.78,11/10/2021,F
"SUNPHARMA"," EQ"," 09-Nov-2021"," 800.00"," 800.00"," 812.00"," 797.00"," 801.00"," 801.35"," 805.32"," 3232291"," 26030.43"," 84334"," 1349456"," 41.75",38,46,42.80,11/09/2021,F
"SUNPHARMA"," EQ"," 08-Nov-2021"," 795.45"," 798.00"," 803.00"," 783.00"," 799.05"," 800.00"," 793.68"," 4280584"," 33974.28"," 83249"," 2263396"," 52.88",51,46,42.88,11/08/2021,T
"SUNPHARMA"," EQ"," 04-Nov-2021"," 787.95"," 797.00"," 797.00"," 788.50"," 797.00"," 795.45"," 794.25"," 485870"," 3859.01"," 13192"," 107609"," 22.15",37,47,42.53,11/04/2021,F
"SUNPHARMA"," EQ"," 03-Nov-2021"," 815.40"," 820.00"," 822.00"," 781.35"," 789.00"," 787.95"," 794.11"," 9452138"," 75059.98"," 162811"," 3954225"," 41.83",58,47,42.84,11/03/2021,F
"SUNPHARMA"," EQ"," 02-Nov-2021"," 811.80"," 814.65"," 836.00"," 782.75"," 813.95"," 815.40"," 810.41"," 17608860"," 142703.19"," 315276"," 3436918"," 19.52",56,47,42.94,11/02/2021,F
"SUNPHARMA"," EQ"," 01-Nov-2021"," 795.00"," 798.95"," 813.85"," 787.00"," 813.10"," 811.80"," 802.41"," 1935341"," 15529.45"," 67538"," 670826"," 34.66",29,47,42.94,11/01/2021,F
"SUNPHARMA"," EQ"," 29-Oct-2021"," 807.60"," 800.00"," 816.55"," 779.35"," 796.00"," 795.00"," 799.59"," 4321416"," 34553.57"," 110947"," 1924052"," 44.52",39,48,42.89,10/29/2021,F
"SUNPHARMA"," EQ"," 28-Oct-2021"," 825.10"," 823.95"," 829.15"," 803.05"," 809.80"," 807.60"," 813.85"," 1647229"," 13406.04"," 51422"," 602385"," 36.57",32,48,42.57,10/28/2021,F
"SUNPHARMA"," EQ"," 27-Oct-2021"," 813.50"," 815.80"," 838.45"," 815.80"," 823.00"," 825.10"," 830.08"," 3569869"," 29632.68"," 73051"," 1042904"," 29.21",49,49,42.51,10/27/2021,F
"SUNPHARMA"," EQ"," 26-Oct-2021"," 813.20"," 817.00"," 823.90"," 806.30"," 814.95"," 813.50"," 814.67"," 1628608"," 13267.70"," 42967"," 561024"," 34.45",38,49,42.63,10/26/2021,F
"SUNPHARMA"," EQ"," 25-Oct-2021"," 812.55"," 810.00"," 821.25"," 795.55"," 811.95"," 813.20"," 809.53"," 2129988"," 17242.97"," 52014"," 772886"," 36.29",41,49,42.81,10/25/2021,F
"SUNPHARMA"," EQ"," 22-Oct-2021"," 818.40"," 825.10"," 826.85"," 800.15"," 812.85"," 812.55"," 813.24"," 1709523"," 13902.55"," 46030"," 406882"," 23.80",37,49,42.99,10/22/2021,F
"SUNPHARMA"," EQ"," 21-Oct-2021"," 814.90"," 823.05"," 829.00"," 810.05"," 820.50"," 818.40"," 817.87"," 3155655"," 25809.17"," 72186"," 1375366"," 43.58",44,50,43.16,10/21/2021,F
"SUNPHARMA"," EQ"," 20-Oct-2021"," 827.35"," 825.05"," 834.80"," 807.50"," 815.00"," 814.90"," 820.69"," 2089252"," 17146.28"," 56222"," 972227"," 46.53",37,50,43.19,10/20/2021,F
"SUNPHARMA"," EQ"," 19-Oct-2021"," 835.90"," 837.00"," 842.20"," 825.65"," 826.00"," 827.35"," 831.84"," 2029762"," 16884.44"," 69557"," 1244155"," 61.30",29,50,43.13,10/19/2021,F
"SUNPHARMA"," EQ"," 18-Oct-2021"," 841.30"," 850.00"," 851.00"," 832.15"," 836.95"," 835.90"," 839.93"," 2632795"," 22113.72"," 75791"," 1377619"," 52.33",35,50,42.90,10/18/2021,F
"SUNPHARMA"," EQ"," 14-Oct-2021"," 842.55"," 843.90"," 850.00"," 838.25"," 840.10"," 841.30"," 844.62"," 2300231"," 19428.31"," 88728"," 969570"," 42.15",26,51,42.34,10/14/2021,F
"SUNPHARMA"," EQ"," 13-Oct-2021"," 829.70"," 827.95"," 846.80"," 827.25"," 840.60"," 842.55"," 840.80"," 4113083"," 34582.61"," 71157"," 2198053"," 53.44",58,51,42.39,10/13/2021,T
"SUNPHARMA"," EQ"," 12-Oct-2021"," 832.55"," 833.50"," 842.75"," 823.70"," 827.95"," 829.70"," 830.83"," 2407031"," 19998.37"," 53486"," 1027608"," 42.69",45,51,42.01,10/12/2021,F
"SUNPHARMA"," EQ"," 11-Oct-2021"," 821.40"," 826.00"," 836.20"," 817.80"," 833.50"," 832.55"," 828.61"," 2988841"," 24765.77"," 71456"," 1523150"," 50.96",42,51,42.04,10/11/2021,F
"SUNPHARMA"," EQ"," 08-Oct-2021"," 823.25"," 825.10"," 833.80"," 818.60"," 819.90"," 821.40"," 824.80"," 2753935"," 22714.39"," 58039"," 1189824"," 43.20",47,51,41.84,10/08/2021,F
"SUNPHARMA"," EQ"," 07-Oct-2021"," 800.60"," 808.05"," 826.35"," 804.10"," 822.80"," 823.25"," 814.97"," 4089061"," 33324.64"," 79616"," 1929594"," 47.19",51,51,41.81,10/07/2021,F
"SUNPHARMA"," EQ"," 06-Oct-2021"," 820.50"," 820.45"," 824.00"," 797.30"," 803.75"," 800.60"," 808.63"," 2910453"," 23534.71"," 81490"," 1321624"," 45.41",36,51,41.79,10/06/2021,F
"SUNPHARMA"," EQ"," 05-Oct-2021"," 832.00"," 828.00"," 834.40"," 814.95"," 820.15"," 820.50"," 822.13"," 2987134"," 24558.23"," 68244"," 1349918"," 45.19",44,52,41.71,10/05/2021,F
"SUNPHARMA"," EQ"," 04-Oct-2021"," 826.60"," 830.00"," 838.90"," 826.45"," 831.55"," 832.00"," 832.80"," 4007435"," 33374.02"," 83318"," 1540490"," 38.44",48,52,41.84,10/04/2021,F
"SUNPHARMA"," EQ"," 01-Oct-2021"," 818.25"," 812.00"," 830.70"," 805.30"," 825.00"," 826.60"," 820.65"," 5730355"," 47025.95"," 99584"," 1651936"," 28.83",58,52,41.77,10/01/2021,F
"SUNPHARMA"," EQ"," 30-Sep-2021"," 811.30"," 814.80"," 832.95"," 806.60"," 817.80"," 818.25"," 822.03"," 10478553"," 86137.09"," 187954"," 3683545"," 35.15",56,52,41.79,09/30/2021,F
"SUNPHARMA"," EQ"," 29-Sep-2021"," 775.10"," 784.00"," 819.75"," 771.35"," 810.15"," 811.30"," 800.70"," 18565413"," 148653.68"," 252659"," 7483512"," 40.31",73,52,42.07,09/29/2021,F
"SUNPHARMA"," EQ"," 28-Sep-2021"," 763.05"," 766.70"," 791.00"," 754.95"," 790.50"," 775.10"," 765.42"," 4938824"," 37802.99"," 82531"," 3110016"," 62.97",60,52,42.17,09/28/2021,T
"SUNPHARMA"," EQ"," 27-Sep-2021"," 770.45"," 771.45"," 774.50"," 760.10"," 763.00"," 763.05"," 764.62"," 2862731"," 21889.14"," 48660"," 2017591"," 70.48",59,52,41.84,09/27/2021,T
"SUNPHARMA"," EQ"," 24-Sep-2021"," 769.85"," 769.00"," 776.65"," 762.00"," 769.05"," 770.45"," 769.14"," 1777859"," 13674.20"," 54307"," 755441"," 42.49",33,52,41.54,09/24/2021,F
"SUNPHARMA"," EQ"," 23-Sep-2021"," 770.10"," 771.10"," 777.20"," 766.10"," 769.00"," 769.85"," 770.84"," 2109768"," 16262.88"," 82658"," 964390"," 45.71",26,52,41.48,09/23/2021,F
"SUNPHARMA"," EQ"," 22-Sep-2021"," 764.50"," 765.00"," 774.00"," 764.50"," 770.50"," 770.10"," 769.22"," 1817865"," 13983.41"," 68004"," 900786"," 49.55",27,53,41.46,09/22/2021,F
